id,Name,Rating,City,Price,Delivery,Takeout,gluten_free,wheelchair_accessible,vegan_options,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
siE7Sj5VXs-5CXm8-LDWCA,Mountain Mike's Pizza,2.5,4,2,1,1,1,0,0,12,12,12,13,13,12,12
z3QNVpNHrj4TIxLfo02Kig,Round Table Pizza Merced,2.5,4,2,1,1,0,0,0,10.5,10.5,10.5,11,11,11,10.5
8zn-BmFyjLYqiOlln8S1Iw,Pizza Hut,1.5,4,1,1,0,0,0,1,14.5,14.5,14.5,15.5,15.5,14.5,14.5
w7KaTbIxQ8VVPtzeYem2NA,Domino's Pizza,2,3,1,0,0,1,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
3NLZxNc8Ysv3awyCZRSAKA,Bella Luna,4,4,2,1,1,1,1,0,4,4,4,4,6,0,0
MdEzTVcUYWWDrqmeZbJw3Q,Shelter Distilling,4.5,2,2,0,0,1,1,1,11,11,11,12,12,11,11
sbPxx7uqjZ_vdrttGyr_Eg,Little Caesar's Pizza,3.5,3,1,0,0,0,1,0,11.5,11.5,11.5,12.5,12.5,11.5,11.5
dZ5-fO-KFL6XoW4-fN-syw,The EATery,4,2,2,0,0,1,1,1,9.5,9.5,9.5,9.5,9.5,9.5,9.5
VXD_Prurl_44JR3uPssCXw,Mainzer,4,4,2,0,0,0,0,1,6,10.5,10.5,11.5,14,13,6
0agq0wMl5TAyH4fSxN8NUA,SKADI,5,2,4,0,0,1,1,0,0,4,4,4,4,4,0
tfDh1nPBoXyJ5PgFXC-1KA,Rollen Donuts,4.5,4,1,1,0,0,0,0,12,12,12,12,10,10,12
rWvmelxT4I5ZwQIZDzHSjA,JAMS @ 209 Sports Bar & Grill,4,3,2,0,0,1,1,1,11,11,11,11,11,11,11
3W_Sd7gFJTOLZiBbb81KBQ,Papa Murphy's,2.5,4,1,0,0,1,1,1,9,9,9,10,10,9,9
stierLM9Z_HIT8pfOgUDqg,Toomey's,4,2,2,0,0,1,0,0,10,10,10,10,10,10,10
w_MtMINViH2_cfUUkWPPZw,Mammoth Tavern,4,2,2,0,0,1,0,0,0,4.5,4.5,4.5,4.5,4.5,0
vsMSRE7pqMVcym-aW27oZw,Strings Italian Cafe,3.5,4,2,1,0,1,0,0,10,10,10,10.5,11,9,10
wNiGo5e3t-uDirAnE22opg,H & W Drive In,4.5,4,1,1,0,0,1,0,10.5,10.5,10.5,10.5,10.5,10.5,10.5
EiOhCvTS3d5M7c9m45oVEg,Schat's Bakery,3.5,2,2,0,0,0,0,1,13,12,12,13,12,12,12
hEIkm_kyjBCRLTDrqxbgbw,Pita Pit,4,2,1,0,0,1,0,1,10,10,10,10,10,10,10
gsJYTks9w2BQOsZnJNFnwA,Austria Hof Restaurant,4,2,2,0,0,0,0,1,5,5,5,5,5,5,5
2p3LA3YWvX7vUzrtOQcUEQ,Mammoth Coffee Roasting Company,4.5,2,2,0,0,1,1,1,10,0,10,11,11,11,10
0N17Of2i0RK4iSljLrfOgw,Old New York Deli & Bakery,3.5,2,2,0,0,0,1,1,10,10,10,10,10,10,10
h-ujzw1gKbDHyp-K15O_dw,Liberty Sports Bar & Grill,3.5,2,2,0,0,1,1,0,11,11,11,11,11,11,11
szkh5eLcGl7pEO_alEEYuA,Wetzel's Pretzels,3,4,1,1,0,0,1,0,8,8,8,9,9,7,8
aP4mTlAfJYpgBhU7T8CP6w,Paul's Place Restaurant & Bakery,4,4,2,1,0,1,1,1,15,13,13,14,14,15,17
W6a_x83Y1X03f95kMHxtOA,Ravello's Restaurant,3.5,4,2,1,0,0,0,0,3.5,3.5,3.5,3.5,0,0,0
M7dZODPoiOAJHdKzIWMPHw,Morrison's Restaurant and Bar,4,2,3,0,0,1,1,1,4,4,4.5,4,4,4,4.5
0T4irj59Lt4yGkNQJj7s8w,Roberto's Cafe,4,2,2,0,0,1,0,1,11,11,11,11,11,11,0
mkF0xFiu2p3i_IQnB59jJw,Smokeyard BBQ and Chop Shop,3.5,2,2,0,0,1,1,1,5,5,5,5,5,5,5
cQiffiZZsq9dlPMRooyuaQ,The Loco Frijole,3.5,2,2,0,0,0,1,1,10,10,10,10,10,10,10
RdLrrCd49WmLmIMQB3p9mA,Wingstop,2,4,2,0,0,0,0,0,13,13,13,13,13,13,13
ApH6hiYN3RCLXHpqLUIOrA,The Stove Restaurant,4,2,2,0,0,1,0,1,7,7,7,7,7,7,7
vABEK1XYMuKr1XlZr2Ku1w,Elixir Superfood & Juice,4.5,2,2,0,0,1,1,1,10,10,10,10,10,10,10
trP1bhLdrts_M-b4cNsZ-w,Side Door Wine Bar & Cafe,3.5,2,2,0,0,1,1,0,12,0,12,12,12,12,12
jrB4DJAyRHeJrnDtewo-xg,Doorstep Deliveries and Concierge,4.5,2,2,0,0,0,0,0,13,13,13,13,13,13,13
Fcxu2VWYGYbuSFSYFNGLXA,Petra's Bistro & Wine Bar,4,2,3,0,0,1,0,1,4,4,4,4,4,4,0
ztk6zZ3fVikY1eX_Rda8-Q,Bangkok Thai Restaurant,4,4,2,1,0,0,0,1,3,3,3,3,3,3,3
Ii3qYoLqS8GEGG3rWNXzEw,J&R Tacos,3.5,4,2,1,1,1,0,0,8,8,8,9,9,8,8
qsCxiEy-XXaJ3H-wmKF2TQ,Rafters Restaurant & Lounge,3,2,2,0,0,1,1,1,0,16,0,0,4.5,4.5,0
nZhj4uGYBcEyF3zNvWFNNg,Black Bear Diner - Merced,3.5,4,2,1,1,1,1,0,15,15,15,16,16,15,15
fxc40cBkGCg92qrui8SjGQ,7-Eleven,3,4,1,1,1,1,1,1,24,24,24,24,24,24,24
pruC5yiwbL_3BQ9UpBTZ4Q,7-Eleven,2.5,4,1,1,1,1,0,1,24,24,24,24,24,24,24
7n2Gv_JsPJfpZGeGW6oAzw,Subway,2,3,1,1,1,1,0,1,14,14,14,14,14,14,14
khfPm47qnBvraR_dD8szXQ,Subway,4.5,4,1,1,1,1,0,1,12,12,12,12,12,12,12
TJHKFNyjv2gdTGmkWXq6rA,Taco Bell,4,4,1,1,0,0,0,0,18.5,18.5,18.5,19,19,18.5,18.5
veHWR7lFLeeL_4YBpes1mA,Grocery Outlet,3,4,1,0,0,0,0,0,13,13,13,13,13,13,13
ojjvTQQHF7OYJz2x2P7qSg,Panera Bread,2.5,4,2,1,1,0,0,1,15,15,15,15,15,14,15
9iKluO-jJr_JDCl5Qxo2jQ,Subway,2.5,4,1,1,1,1,0,1,12,12,12,12,12,12,12
F7NHgUpJlTeXH7pAfS_ARQ,Gomez's Mexican Restaurant & Cantina,3,2,2,0,0,1,1,1,9.5,9.5,9.5,9.5,9.5,9.5,9.5
_vIz46Y5ehtWIzBTdOSnDw,7-Eleven,3,4,1,0,0,0,1,0,24,24,24,24,24,24,24
I_gYojVbiGkZLGj0FOgFZw,Applebee's Grill + Bar,2.5,4,2,1,1,0,0,0,14,14,14,14,14,14,14
wf2eRybJrlQNRgHEW_vbxw,Baskin-Robbins,2.5,4,1,1,0,0,0,1,11,11,11,11,11,11,11
Q90zRs-rKLVTqI7_tEfjCQ,Raley's,3.5,4,2,0,0,1,0,1,17,17,17,17,17,17,17
iFbxNX0yMITaGYAD2-eyfA,Locanda Marin,4.5,2,2,1,1,1,1,1,9,9,9,10,10,9,9
egyX78UkLtasUk4Qc_6j2Q,Stefano's  Pizza,3.5,4,2,1,1,1,1,0,10,10,10,10.5,10.5,10,10
65DCX_3UcD0nIKXJWmfGug,Red Boy Pizza & Restaurant Ignacio,3.5,4,2,1,1,1,1,0,11,11,11,11,11,11,11
W31uxkY6fGyouP7Pvvaong,HuriaÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s Catering,4.5,1,2,0,0,0,1,1,0,2,2,2,2,0,0
Tl6n6VPNGDQVnDN3fd5osA,Saltwater Oyster Depot,4,1,3,0,0,0,1,1,0,0,0,2.5,2.5,2.5,3
aDKmaT6hBBXmbSKrKjhHWA,Hippizzazz,4.5,2,2,1,0,1,1,1,6,7,7,11.5,11.5,10.5,0
vV3vcM8iB0J-N64OzX3DWw,Pinky's Pizza Parlor,3.5,4,2,0,0,1,0,0,4.5,4.5,4.5,4.5,4.5,4.5,4.5
v3LXuVpZSCtEKYBNAreu5A,Sonoma Pizza Co.,4.5,1,2,0,0,1,1,1,0,9,9,10,10,9,0
clwxCGMJzTcw0VME8RivOw,Restaurant Picco,4.5,2,3,1,1,1,1,1,3,3,3,4,3.5,3,3
YxHcCI-bQo-vT__MDUzP3g,Mombo's Pizza,4,2,1,1,1,1,0,1,10,10,10,11,11,10,10
gzky773BGgYQZmH08VE_Rw,Cucina sa,4,2,2,1,0,0,1,0,4,4,4,4.5,4.5,4,0
2ZxWHuL8fMJQC0zr8fEojw,The Kitchen Table,4.5,4,2,1,0,1,1,0,3.5,3.5,3.5,4,4,0,0
Tz-SmbT4LQu7v7Nt8rufsA,Pasta King,4,3,2,1,0,1,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5
HyvJv1PiYdiBt0nr-_oJ-w,Finnegan's Marin,4,4,2,1,1,0,1,0,8,8,9,12.5,12.5,14,8
pRzpoT3OmW2IMdoBRG42LQ,Piatti,3.5,2,2,1,1,1,1,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5
H161IYPpJLhlE1CLpyiWVQ,Spud Point Crab Company,4.5,1,2,0,0,0,0,0,8,8,8,8,8,8,8
DWsLfzwCiuBoR23oFRi7jQ,Pete's 881 Club,4.5,4,2,1,0,0,0,0,16,16,16,16,16,16,16
h8SQ2bb3WbexKseUne4EKw,Ginochio's Kitchen,4.5,1,2,0,0,1,0,0,0,6,6,6,6,6,0
w-hIeRxYE4FFvfx4avuCLA,Del Popolo Pizza Truck,4,6,2,0,0,1,0,1,4.5,4.5,4.5,5.5,5.5,4.5,0
REEHmJ7lJXcbyaDeeU1ptA,Petaluma Pie Company,4.5,4,2,0,0,1,0,0,8,8,8,8,8,8,8
vvFI4RMZD8ghnzaVu0zmeg,Russian River Brewing,4,5,2,1,0,1,1,1,11,11,11,11,11,11,11
yy5vUUTVwIPOmSj-yTUyOQ,Poggio Trattoria,3.5,2,3,1,1,1,1,1,9,9,9,10,10,9,9
qABHeqm8wWSFFoy7tro1SQ,Farmshop,3.5,2,2,1,0,1,1,1,9.5,9.5,9.5,10,11,10.5,9.5
lMSDoF7f_1pcVfzIk5q0dg,Aurora Ristorante Italiano,4,4,2,1,0,1,1,0,10,10,10,10,10,10,10
nF2Tiu0qtuaKmXl_Lwkh1Q,Smart Pizza,3,1,2,0,0,1,0,0,10,10,10,11,11,10,10
rUm3mkFGt6iQQH_Qrc1EqQ,Union Hotel Restaurant,4.5,1,2,0,0,1,1,1,0,0,0,9,9,9,0
DxPrQZ5Is1NOv0Tz7yDoLw,Fern's Market,4,1,1,0,0,0,0,0,15,16,15,15,15,15,16
moy06cHY9Lo84UxYCpvlDw,Diekmann's Bay Store,3.5,1,2,0,0,0,0,0,14,14,14,14,14,14,14
LWYf4dVf_XbI2aQ1i6KYkw,Hazel,4.5,1,3,0,0,1,1,1,0,4,4,4,4,4,0
B7W2x5IaGJbIp3W60phzYg,Main Street Bistro,3.5,1,2,1,1,1,1,1,6,0,6,7.5,7.5,6,6
583LN_CosfUJMLBqEqiVfg,Joinery,4,2,2,1,0,1,1,0,9,9,9,9,9,9,9
AsxFNhSVFWh453DEnf6fTQ,Baked on the River,4.5,1,1,0,0,1,1,0,0,0,0,5,6,6,5
YqHBvxrKNu6vWHC5e4w6DQ,Acre Pizza,4,2,2,0,0,1,1,1,8.5,8.5,8.5,9.5,9.5,8.5,8.5
3IbfdncbWoIEaVYYgaVN3g,BeerCraft,4.5,4,2,0,0,0,0,0,5,5,5,7,7,5,5
6FA9uhx9OmGxihI435XlNg,Franchettis' Gasthaus + Biergarten,4,5,2,1,1,1,1,1,8.5,8.5,8.5,8.5,8.5,4,8.5
DtoeXGzL9g6IiJMfQkTcBQ,State Room ,4,4,2,1,1,1,1,1,9.5,9.5,9.5,9.5,9.5,8.5,0
b0f7PiV9j1KKwcE-byH9zA,Italian Delite,4.5,4,1,1,0,1,1,0,10,10,10,10,10,10,10
8lZVcNplYWm_aapKh5FNNQ,Gourmet Au Bay,4,1,2,0,0,0,1,0,0,3,6,6,6,4,0
c_uCodiqVifO34HWbeh9Bw,Red Boy Pizza,3,2,2,1,1,0,0,0,10.5,10.5,10.5,10.5,10.5,10.5,10.5
oMlxpjYNPLGV-qAG1mqwPQ,Sol Food,4.5,4,2,1,0,1,1,1,13,13,13,14,14,13,13
ajI2DJbq4DUwA7Lk81Y7Aw,Il Davide,4.5,4,2,1,0,1,1,1,9.5,9.5,9.5,9.5,9.5,5,0
DOfdCcChXWurrovj4LR7Kw,Cafe Arrivederci,4,4,2,1,1,1,1,1,10,10,10,10,10,10,10
FSVRNSVo2pkNVCnAY-NQeQ,Round Table Pizza,3,4,2,1,1,1,1,1,10,10,10,11,11,10,10
NjuvfvH6S30vgCUcRvUaJg,Negri's Original Occidental,4,1,2,0,0,1,0,0,0,0,0,4,4,5,0
KaH495tE90tKCD3aiRA7EQ,Andy's Local Market,4.5,4,2,0,0,0,1,1,13.5,13.5,13.5,13.5,13.5,13.5,13.5
znCn-671swrCMDvO3hSJJQ,Red Horse Pizza,4.5,5,2,1,0,0,1,1,0,0,0,4.5,9,8,0
n_y2Zzl9HwouLcv333NaIw,Pizza Guys,4,4,2,1,1,1,1,0,12.5,12.5,12.5,13.5,13.5,12.5,12.5
gEVHxL3wuABZCMqPAEMLIg,Mary's Pizza Shack,2.5,4,2,0,0,1,1,1,9.5,9.5,9.5,11,11,9.5,9.5
cOyIlIKQkZ9dcjA0X7gB0w,Drakes Sonoma Coast,4,1,3,0,0,1,0,0,4,4,4,4,4,3,3
BBjTtu53JBLhUiKJx0IG4A,MOD Pizza,4.5,5,1,1,1,1,0,1,11.5,11.5,11.5,11.5,11.5,11.5,11.5
BUK0wdx-HNUeFMnrBfhSpg,Mill Valley Market,4.5,2,2,0,0,1,0,0,12.5,12.5,12.5,12.5,12.5,11,12.5
UWhU6UPNpraGSJjiPsuTGQ,Grazie Restaurant,4,4,2,1,1,1,0,1,4.25,4.25,4.25,4.75,4.75,4.25,4.25
Gcu48cUWtY9nCYDPvTL0UQ,Round Table Pizza,2.5,4,2,1,1,0,1,0,11,11,11,11.5,11.5,11,11
6FGfcRQBi2JVrv-tMeSmhQ,Domino's Pizza,2.5,4,1,0,0,0,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
Xz6tJQq0ai7oq2CtJO690A,Hank's Petaluma,4,4,2,0,0,1,0,1,6,6,6,9.5,9.5,9.5,6
KY4tWCD8juMRWPQOXkI7XQ,Moylan's Brewery & Restaurant,3.5,4,2,1,1,0,1,0,9.5,9.5,9.5,10.5,10.5,9.5,9.5
XKvJVIkpRGqkkSKh7nR9LA,Chicago's Pizza With A Twist- Santa Rosa,3.5,5,2,1,1,1,1,1,11.5,11.5,11.5,11.5,11.5,11.5,11.5
DpD_2T3tsDzzokDht2yWrg,Don Antonio,4.5,2,2,1,1,1,1,0,10,10,10,10,10,5,5
Eux6TM34XyoPbomXp9W8vg,Mountain Mike's Pizza,3,4,2,1,1,0,1,0,10.5,10.5,10.5,11.5,11.5,10.5,10.5
JOAYjGBccR6tIZUPm-ga0Q,Red Boy Pizza,3,4,2,1,1,0,0,1,10,10,10,10,10,10,10
P6XVf4YVVW8aPRt4MBBqJg,Lunchette,5,4,2,0,0,1,1,1,5,5,5,5,0,0,5
Wp7XgkdLMdfgzBG8shAAvQ,Little Caesars Pizza Pizza,2,4,1,1,1,0,0,0,10.5,10.5,10.5,11,11,10.5,10.5
48i36N8eWgnpsvJzJ1QKwA,Fish Restaurant,4,2,2,1,1,0,1,0,9,9,9,9,9,9,9
YqZc6VatE-r0hAgCfx9_OA,Marin Joe's Restaurant,3.5,3,2,1,0,1,0,0,0,6,6,6,6,6,0
QSpqz-hctBHjy7zPkb-gDA,Round Table Pizza,3,4,2,1,1,0,1,0,10,10,10,11,11,10,10
Xx0xrmSCT1JgAXLXdgIMFA,Servino Ristorante,3.5,2,2,1,1,1,0,1,4,4,4,4,8,9.5,4
wjY_fFmUMRXuLsGw-pCrQQ,Bluewater Bistro,3,1,2,0,0,0,0,0,0,0,5,5,5,0,0
mHLG-8rLd-re0BBW9OI7KQ,Buddies Pizza,4,2,1,1,0,1,0,0,10,10,10,10,10,9,0
cac397KsgRtc8z-A_P_WAg,Lucas Wharf Restaurant & Bar,3.5,1,2,0,0,0,0,0,0,8,8,8.5,11,10.5,8
E3GJFcFPKHvx3Byr3YGoKw,Early Bird Tacos,4.5,2,2,1,1,0,0,1,3.5,3.5,3.5,3.5,4,4,3.5
NhWkAfSScrTmngP78mu5dA,Valenti & Co,4.5,2,3,1,0,1,1,1,0,4,4,4,4,4,0
xgawPTsisHDLwovF5pZroA,boon eat + drink,4.5,1,2,0,0,1,0,0,0,4,4,5,5,4,0
ZW8xJKNDQjWj0zoxeybj_A,Highland Dell,4.5,1,2,1,1,1,0,0,11,8,8,11,11,11,11
KYot7OVU2XqRPDONUa1mjQ,The Tides Wharf Restaurant,2.5,1,2,0,0,1,0,0,14,14,14,14.5,15,14.5,14
C41VLoi85E0H91Arfqhpug,HopMonk Tavern,4,2,2,0,0,1,0,0,10,10,10,11,11,11,10
ytDqNOOgQkKrX9l3MsYEHw,Trattoria Roma,4.5,4,2,0,0,1,1,1,4,4,4,4.5,4.5,4,0
4EP1xjPpLFa2Cn_tZGHlYw,Amy's Drive Thru,4,3,2,0,0,1,1,1,10.5,10.5,10.5,11.5,11.5,10.5,10.5
fX2Thpjym4Aik62zK2S2iw,Farley ,3.5,2,3,0,0,0,0,0,9.5,9.5,9.5,9.5,14,14,9.5
xngM0XdP4_83zDKdOhNQ_Q,Preserve,4,2,2,0,0,1,1,0,3.5,8.5,8.5,8.5,8.5,4,3.5
GGkagkElxOwHl8WYoAMClg,Red Boy Pizza Petaluma,3.5,4,2,1,1,1,1,1,6,6,6,10,10,10,6
9AxRS4mSKY6zEdXYPnz78g,Alfredo's Italian Restaurant,4.5,4,2,1,1,1,1,0,4.5,4.5,4.5,5.5,5.5,4.5,4.5
_OwzpXK_1fdsufxD4RESLg,Domino's Pizza,1.5,4,1,0,0,0,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
pTvRN5IzhRxG-P0Ktr_r0w,Extreme Pizza - Petaluma,3.5,4,2,1,1,1,0,1,11,11,11,11.5,11.5,11,11
5QS9EM4mw9mE1CDPQ_ChAQ,Stumptown Brewery,3.5,1,2,0,0,0,0,0,11,11,11,13,13,11,11
036sAGwE55TgfoZXHGhP5w,Domino's Pizza,1.5,4,1,0,0,0,0,0,14,14,14,15,15,14,14
BMI9XjasG2Ge_iMqe0aiFw,Crooked Goat Brewing,4.5,2,2,1,0,0,1,0,9.5,9.5,10.5,11.5,11.5,9.5,9.5
HLpQSCX74xGva5D0jgtEWA,Hop Dogma Brewing Company,4.5,2,2,0,0,0,1,0,6,6,6,10,10,8,6
l6Tw7NJqev0INlpl1M_9fQ,Cafe Verde Pizzeria & Ristorante,3.5,3,2,1,1,1,1,0,10,10,10,10,10,10,10
KpNvba2_pCnr35NNw2YwJw,Domino's Pizza,3,2,1,0,0,0,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
vksopFaoRRJxnYciVHfomw,The Girl & The Fig ,4,2,2,0,0,1,0,0,9.5,9.5,9.5,9.5,11,11,9.5
s7hbcI_Nd7o3YZcM6u5IaA,Canneti Roadhouse Italiana,4,1,3,0,0,0,0,0,3.5,3.5,3.5,4,16,2.5,0
urJaKqJLC7lIKNeTioIrJA,BJ's Restaurant & Brewhouse,2.5,4,2,1,1,1,1,1,11,12,12,13,11,12,11
OLTHdhUyfQadczotGHxBdw,Saylor's Restaurant & Bar,4,2,2,1,1,0,0,0,5,5,5,6,6,0,5
tvRH9pwYJdPW7XM3Xh20rA,Round Table Pizza,2.5,2,2,0,0,0,1,0,10,10,10,10.5,10.5,10,10
nYsjOjk3eIcLEQGpNvKigQ,La Strada,4,3,2,1,0,1,1,1,9.5,9.5,9.5,10,10,9.5,9.5
iRbNvt98whBitdLO-FlOvg,La Ginestra,4,2,2,1,0,1,1,1,0,3.5,3.5,3.5,3.5,3.5,0
M2ih1HOeNI7nUdoZA0MAwg,Wild Goat Bistro,4,4,2,1,1,1,1,1,8.5,8.5,8.5,9,9,3.5,8.5
U768gBDU8XM3_cr-yJxwvg,Sam's,4,6,2,1,1,1,0,1,11,11,12,12,12,12,11
Up3f6yrU2eFcxukXUZdXXQ,Avatar's Restaurant,4,2,1,1,0,0,0,0,9,9,9,9,9,9,9
aZilztGVgw657pe5r6ISAg,Agriculture Public House,4,1,3,0,0,0,0,0,0,0,0,4.5,4.5,4.5,0
Cm9E34EdRThqEvQnSwRE9g,Angelino Restaurant,3.5,2,2,1,0,1,0,0,4,4,4,4,4,4,0
McbtayGNqX2Vn_duTabz8Q,"Bruno's Deli, Market, Cafe",5,4,2,0,0,1,0,0,9.5,9.5,9.5,9.5,6,0,9.5
_TP4zFcfNjPHGO3t2M_tfQ,Ad Hoc,4,1,3,0,0,0,0,0,0,0,4.5,5,4.5,4.5,4.5
LahG3go0q_GbUy5K43mJjA,Cornerstone Sonoma,4.5,2,2,0,0,0,0,0,7,7,7,7,7,7,7
UmiwKRhUVcr57IWpIfgLsQ,Cucina Paradiso,4.5,4,2,0,0,1,0,0,4,4,4,4,4,0,0
rXH090XO_2FblnmnMOgVxQ,Venice Gourmet,4,2,2,1,1,1,0,0,9,9,9,9,9.5,9.5,9
lGWurxVPRJ2RmLl_NMRWUg,Bungalow 44,4,2,3,1,0,0,1,0,5,5,5,6,6,4.5,4.5
f-DpZQHKzp77gHbPtvQOow,Parkside Snack Bar,2.5,1,1,0,0,0,0,0,8,8,8,8,9.5,9.5,8
HJ6UaYrg4-qlnIZE65Vlew,Cafe del Soul,4,2,2,1,1,1,1,1,10,10,10,10,10,10,10
Rr69QdFqQfYabWsHRzyFbw,Gilman Brewing Company - Daly City,4,5,2,1,1,0,1,0,0,5,5,5,5,5,0
Us83Wwr2Q0_m6S_QCpjRtw,The Cheesecake Factory,3,3,2,0,0,0,0,0,11,11,11,12,12,12,11
YjSX09i1YRIcgn3X5dbF5Q,Sugo Trattoria,4,4,2,0,0,1,1,0,4,4,4,4,4,4,0
K8QtsS86VQVmhls2cTl2WQ,Round Table Pizza,4,2,2,1,1,0,1,0,9.5,9.5,9.5,10.5,10.5,9.5,9.5
6ZnA-64sjOWzBPDPCq7_bQ,Pieology Pizzeria Santa Rosa,4,5,1,1,1,1,0,1,11,11,11,11.5,11.5,11,11
7SHk6Ur2TlN9a8B8TK328Q,Napa Valley Distillery,5,4,2,0,0,0,0,0,0,0,10,10,10,7,10
As_1rzYy3sCrjW0j-WqD-Q,Sausage Emporium,4.5,2,2,0,0,0,1,0,0,6.5,6.5,6.5,8,8,0
8Pzas6Pv2h8FDcCt3nRMnQ,Vin Antico,4,4,3,1,0,0,1,0,4,4,4,5.5,5.5,0,0
gt7TgqhJ5JEOPxXiwY7qlw,La Dolce Vita Wine Lounge,4.5,4,2,0,0,1,1,0,5,5,5,5,5,0,0
mO-rpS42dRw4PDbCo-o9Nw,Folktable Restaurant,4,2,2,0,0,1,0,0,0,5,5,5,6,6,0
sRtxwtDWWY5qG3ymYjPh-A,Rosso Pizzeria & Wine Bar,4,5,2,1,0,1,1,1,9,9,9,9,9,0,9
0bDxHlnb-411Er3w5quBYg,Sessions at the Presidio,3.5,6,2,1,0,0,0,0,7.75,7.75,7.75,7.75,7.75,7.75,7.75
2lXXkVNahdJXas4y0cx-Qg,Pizza Guys,4,5,1,1,1,1,0,0,12,12,12,12,12,12,12
WIg_d_GJzk-2SDRGp4W9MQ,Zante Pizza & Indian Cuisine,3.5,6,2,1,1,1,0,1,12,12,12,12,12,11.5,12
go9rChwByfJjdm_ySZ3ceg,Sam's Anchor Cafe,3.5,2,2,1,1,0,0,0,10,10,10,10,12,12,10
e3WDNQMYpLdMEmM2UV13rA,A16,3.5,6,3,1,1,1,1,1,4,4,4,9.5,9.5,9,4
fJEu5Cjge1n16BWAirk38w,Chianti Cucina,4,4,2,1,1,1,1,1,3,3,3,3,3,3,3
9ViWXENToGN4uvY_O9uhjw,Corner 103,5,2,2,0,0,0,0,0,6,6,6,6,6,6,6
qhG6g9wGydn0YYB2zaWxQQ,Korbel Champagne Cellars,4,1,2,0,0,0,0,0,6,6,6,6,6,6,6
5P4EUPIBj1s3G2tEosubrA,Homerun Pizza,3.5,5,2,1,0,0,1,0,5,8.5,8.5,9.5,9.5,0,5
Fjq3_gbjvVCjhhCeZobt_w,Taste of the Himalayas,4.5,2,2,0,1,1,1,0,0,3.5,3.5,3.5,3.5,3.5,3.5
v5-upYI3belSfXOeT1dNWw,Alimento,4.5,6,1,1,1,1,0,0,15,15,15,15,15,15,15
qXUzHmPdbGEt5EKSdWqbmg,Gott's Roadside,3.5,6,2,1,1,0,0,0,11,11,11,12,12,10.5,11
6BMxNLbCSQIe72nYGiJBXA,Orphan Andy's,3.5,6,2,0,0,0,0,0,13.75,13.75,21,21,21,12.75,13.75
4XUXaV0yLYqhrgYZAMwr4Q,Turkovich Family Wines,4.5,2,2,0,0,0,0,0,10,10,11,11,11,10,10
NJNTadzLju3HJsHg1ZMcPw,Mustards Grill,4,4,3,0,0,0,0,0,9,9,9,9,9,9,9
286uOfEOt2P2BpakntKhGQ,Submarine Center,4.5,6,2,0,1,0,1,0,8,8,8,8,5.75,4.75,8
x21BfokQhx_9YEdueUZoPg,R+D Kitchen,4,1,2,0,0,1,0,0,9.5,9.5,9.5,10,10,10,9.5
GIBKSKY8eTkzo01IelTskw,Il Fornaio,3,3,3,1,1,1,1,1,8.5,8.5,8.5,9,9,8.5,8.5
LEBWc091AqQ3BtmlWkiKBA,Boon Fly Cafe,4,4,2,1,0,1,1,0,14,14,14,14,14,14,14
I1PC5Ge79zGdx1s7AvVwRQ,Kina's Kitchen & Bar,4,2,2,0,0,0,0,0,0,6,6,6,13,12,0
TdXsIPBVRLP3DR-A3sKdpg,Tartine Manufactory,3.5,6,2,1,0,0,0,0,8,8,8,8,8,8,8
wY64o1eghGDpYHu_G4M8bw,Pieology Pizzeria Fairfield,4,5,2,1,1,1,1,1,11,11,11,11.5,11.5,11,11
BiZAzf2SAFCE0gJrX-PGFw,Gather Kitchen,4,5,2,1,1,1,1,1,0,4.5,4.5,4.5,4.5,4.5,0
2Mf1yO8mWcUMdnwDpSzWww,MAC'D,4,6,2,1,1,0,0,0,9.5,9.5,9.5,12.5,12.5,10,9.5
CmJmJAwMuZutr-PaImaC6w,Woodlands Market,3,2,3,0,1,0,0,0,14,14,14,14,14,14,14
eG5VcB6XuSp-C1mAggD_Cg,Piperade,4,6,3,1,0,0,0,0,9,9,9,9,3.5,0,0
WAAi3fvJG1v_hVP2SzkjLA,Tommy's Wok,4,2,2,1,0,1,0,0,0,4,4,4.5,4.5,4,4
2hGIxgprREdBieylltWaRQ,Limoncello,5,6,2,1,1,0,1,0,11,11,11,12,12,11,11
rbOIWC-Wx5qIHgFebtAQqA,Che Fico,3.5,6,3,1,0,1,1,1,5,5,5,6,6,5,5
XtPcjdmZxIWYGQLMrb6TOA,Bouchon Bakery,4,1,2,0,0,0,0,0,7,7,7,11,11,11,7
Z1Umjcm-gD49iItsZtY5Fg,Michaelis Food Store,4.5,6,1,1,1,0,0,0,12,12,12,12,12,12,12
uRR8of3OxoNl4SUZN5_dcg,Farm House Local,4.5,2,2,1,0,1,1,1,7,7,7,7,7,7,7
